Unnamed: 0,property_type,sector,bedRoom,bathroom,balcony,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
1247,0.0,4.0,2,2,2.0,4.0,828.0,0,0,1,1.0,2.0,1.35
1248,0.0,73.0,3,3,2.0,3.0,1650.0,1,0,1,0.0,2.0,2.35
1249,0.0,43.0,2,2,1.0,3.0,925.0,0,0,1,2.0,2.0,0.38
1250,0.0,63.0,3,2,3.0,3.0,2250.0,0,0,2,2.0,2.0,2.11
1251,0.0,85.0,2,2,3.0,3.0,1300.0,0,1,1,0.0,0.0,1.48
1252,1.0,31.0,5,6,3.0,2.0,4518.0,1,1,2,2.0,1.0,17.0
1253,0.0,40.0,2,2,3.0,1.0,654.0,0,0,1,1.0,2.0,0.41
1254,0.0,97.0,4,4,4.0,3.0,2500.0,1,0,2,1.0,2.0,2.05
1255,0.0,11.0,4,5,4.0,3.0,2851.0,1,0,1,2.0,2.0,2.95
1256,0.0,111.0,2,2,2.0,3.0,913.0,0,0,1,0.0,1.0,0.53
1257,1.0,79.0,4,4,2.0,2.0,345.0,0,1,1,1.0,2.0,2.43
1258,0.0,105.0,4,5,4.0,0.0,1717.0,1,0,1,1.0,2.0,0.95
1259,1.0,54.0,4,4,3.0,3.0,3240.0,1,1,2,2.0,1.0,7.25
1260,0.0,95.0,3,3,2.0,3.0,1778.0,1,0,2,1.0,2.0,1.19
1262,0.0,109.0,2,2,3.0,4.0,1133.0,0,0,1,2.0,1.0,0.59
1263,0.0,15.0,2,2,3.0,1.0,789.0,0,0,1,2.0,2.0,0.6
1264,0.0,69.0,2,2,2.0,4.0,1150.0,0,0,1,2.0,1.0,1.41
1265,0.0,54.0,3,3,3.0,2.0,2200.0,1,0,2,2.0,2.0,1.75
1266,1.0,74.0,5,5,4.0,1.0,8067.799999999999,1,1,1,2.0,2.0,15.1
1267,0.0,111.0,2,2,2.0,3.0,528.0,0,0,1,2.0,0.0,0.35
1268,0.0,50.0,3,4,4.0,0.0,2222.0,1,0,2,1.0,2.0,2.75
1269,1.0,53.0,9,9,4.0,3.0,4650.0,1,0,2,2.0,2.0,5.25
1270,0.0,77.0,2,2,3.0,1.0,1311.0,0,0,1,1.0,0.0,1.0
1271,0.0,82.0,2,2,2.0,0.0,1084.0,0,0,2,2.0,2.0,0.95
1272,0.0,3.0,3,3,4.0,0.0,1946.0,1,0,1,1.0,2.0,0.85
1273,0.0,61.0,3,3,4.0,2.0,2558.0,0,0,2,2.0,1.0,3.25
1274,0.0,95.0,3,3,2.0,3.0,1792.0,1,0,1,2.0,1.0,1.25
1276,1.0,33.0,4,4,4.0,3.0,2430.0,1,1,2,2.0,1.0,8.4
1277,1.0,47.0,5,4,3.0,4.0,146.0,0,0,1,1.0,2.0,0.8
1278,0.0,77.0,2,2,3.0,3.0,889.0,0,0,1,1.0,0.0,1.0
1279,0.0,15.0,4,5,4.0,3.0,2670.0,1,0,1,2.0,0.0,3.4
1280,0.0,5.0,2,3,3.0,3.0,1613.0,1,0,2,2.0,2.0,0.93
1281,1.0,81.0,3,3,4.0,3.0,1611.0,0,0,2,0.0,1.0,1.18
1282,0.0,70.0,5,7,3.0,3.0,4990.0,1,0,2,0.0,2.0,10.75
1283,0.0,63.0,3,3,4.0,0.0,1810.0,1,0,2,1.0,2.0,1.55
1284,0.0,107.0,3,3,1.0,3.0,2000.0,0,0,1,2.0,0.0,0.9
1285,0.0,92.0,3,3,2.0,3.0,1800.0,1,0,2,0.0,2.0,2.45
1286,0.0,77.0,2,2,3.0,4.0,1127.0,0,0,1,2.0,2.0,0.92
1287,0.0,78.0,3,3,1.0,3.0,1376.0,0,0,1,0.0,0.0,1.4
1288,0.0,109.0,2,2,1.0,3.0,498.0,0,0,1,2.0,2.0,0.27
1289,0.0,80.0,4,5,4.0,0.0,2114.0,1,0,2,2.0,2.0,2.0
1290,0.0,86.0,2,2,1.0,4.0,844.0,0,0,1,2.0,2.0,0.5
1291,0.0,6.0,1,1,1.0,3.0,301.0,0,0,1,2.0,2.0,0.2
1292,0.0,8.0,3,3,4.0,4.0,2224.0,1,0,1,1.0,2.0,3.2
1293,0.0,80.0,3,5,3.0,3.0,1527.0,1,0,1,1.0,0.0,1.63
1294,0.0,76.0,3,3,2.0,4.0,1346.0,0,0,1,1.0,2.0,2.0
1295,0.0,89.0,2,2,3.0,1.0,1423.0,0,0,1,1.0,2.0,1.29
1296,0.0,89.0,2,2,3.0,3.0,1383.0,0,0,1,1.0,1.0,1.25
1297,1.0,5.0,4,3,4.0,4.0,4000.0,0,0,1,2.0,0.0,3.25
1298,0.0,39.0,2,2,3.0,4.0,1448.0,0,0,1,2.0,0.0,1.4
1299,0.0,63.0,3,3,4.0,0.0,1719.0,0,0,2,2.0,1.0,1.45
1300,0.0,97.0,3,4,2.0,3.0,1900.0,1,0,2,0.0,2.0,1.25
1301,1.0,90.0,2,2,2.0,0.0,585.0,0,0,1,1.0,1.0,0.59
1302,0.0,55.0,4,4,4.0,0.0,2157.0,1,0,1,2.0,2.0,2.9
1303,0.0,73.0,2,2,4.0,3.0,1433.0,0,0,1,1.0,0.0,2.15
1305,0.0,70.0,4,4,4.0,3.0,4200.0,1,0,2,2.0,0.0,7.56
1306,0.0,95.0,2,2,2.0,3.0,1199.0,0,0,2,1.0,2.0,0.75
1307,0.0,73.0,3,4,4.0,3.0,1833.0,1,0,0,0.0,1.0,2.29
1308,0.0,108.0,4,4,4.0,1.0,2835.0,0,0,1,2.0,1.0,1.9
1309,0.0,72.0,3,3,4.0,4.0,2667.0,0,0,1,2.0,1.0,3.7
1310,1.0,49.0,9,9,4.0,0.0,5000.0,1,1,2,2.0,2.0,9.25
1311,1.0,111.0,2,3,2.0,1.0,1053.0,0,0,2,2.0,1.0,1.5
1313,0.0,4.0,3,3,3.0,3.0,1315.0,1,0,1,2.0,0.0,1.54
1314,0.0,18.0,4,3,3.0,2.0,3150.0,0,0,1,1.0,2.0,2.7
1315,1.0,49.0,10,10,4.0,0.0,7500.0,1,0,2,2.0,2.0,9.35
1316,0.0,83.0,3,4,4.0,3.0,2140.0,1,0,2,0.0,0.0,3.21
1317,0.0,15.0,4,5,4.0,3.0,2700.0,1,0,2,1.0,2.0,3.5
1318,0.0,98.0,3,3,3.0,3.0,1715.0,1,0,2,1.0,0.0,1.3
1320,0.0,10.0,2,2,1.0,0.0,1468.0,0,0,1,1.0,2.0,0.7
1321,0.0,6.0,4,4,4.0,3.0,2303.0,1,0,1,1.0,2.0,2.55
1322,0.0,11.0,3,3,3.0,1.0,1466.0,0,0,1,1.0,2.0,1.75
1323,0.0,92.0,4,4,4.0,3.0,6268.0,1,0,2,2.0,0.0,4.7
1324,0.0,35.0,3,2,1.0,3.0,1000.0,0,0,1,1.0,2.0,0.4
1325,1.0,50.0,7,8,4.0,2.0,9000.0,1,1,2,1.0,2.0,11.5
1326,0.0,83.0,4,4,4.0,1.0,4000.0,1,0,2,0.0,1.0,6.75
1327,0.0,39.0,3,4,1.0,3.0,1421.0,1,0,1,1.0,1.0,1.55
1328,0.0,97.0,2,2,2.0,3.0,1250.0,0,0,2,0.0,2.0,0.67
1329,0.0,9.0,2,2,1.0,3.0,494.0,0,0,1,2.0,0.0,0.5
1330,0.0,4.0,3,3,3.0,3.0,1300.0,1,0,1,1.0,2.0,1.45
1331,0.0,92.0,3,3,0.0,3.0,1780.0,0,0,1,1.0,2.0,0.9
1332,1.0,75.0,3,3,3.0,0.0,278.0,0,0,1,1.0,1.0,1.85
1333,0.0,21.0,4,3,3.0,2.0,1444.0,0,0,2,2.0,2.0,1.4
1334,0.0,75.0,3,3,3.0,3.0,2048.0,0,1,0,0.0,1.0,2.8
1335,0.0,35.0,2,2,1.0,3.0,600.0,0,0,1,2.0,2.0,0.28
1336,0.0,103.0,3,3,3.0,3.0,1557.0,0,0,1,2.0,0.0,1.25
1337,0.0,6.0,3,3,4.0,3.0,2217.0,1,0,2,2.0,0.0,2.49
1338,0.0,103.0,2,2,3.0,2.0,1199.0,0,0,1,2.0,2.0,0.64
1339,1.0,13.0,5,4,3.0,2.0,1850.0,0,1,1,1.0,1.0,2.5
1340,0.0,46.0,5,4,3.0,2.0,3556.0,1,0,0,1.0,2.0,2.0
1341,0.0,85.0,2,2,1.0,1.0,1556.0,0,0,1,1.0,2.0,1.5
1342,0.0,87.0,2,2,2.0,3.0,1180.0,0,0,2,0.0,2.0,0.75
1343,0.0,5.0,2,2,2.0,3.0,1222.0,0,0,1,1.0,1.0,0.9
1344,0.0,41.0,1,1,1.0,3.0,600.0,0,0,1,1.0,2.0,0.5
1345,1.0,19.0,10,5,4.0,2.0,8100.0,0,0,1,1.0,2.0,9.0
1346,0.0,75.0,1,1,1.0,3.0,826.0,0,0,1,1.0,0.0,1.0
1347,0.0,27.0,2,2,2.0,4.0,1249.0,0,0,1,2.0,0.0,1.75
1348,1.0,34.0,3,3,0.0,2.0,210.0,0,0,1,1.0,1.0,1.5
1350,0.0,61.0,3,3,3.0,0.0,1382.0,0,0,1,1.0,1.0,5.7
1351,1.0,62.0,6,4,3.0,2.0,2700.0,1,0,2,1.0,2.0,5.6
1352,0.0,10.0,4,4,4.0,3.0,2500.0,1,0,2,0.0,2.0,2.0
1353,0.0,104.0,2,2,2.0,3.0,1186.0,0,0,0,2.0,0.0,0.9
1354,0.0,57.0,3,3,4.0,0.0,2400.0,1,0,1,0.0,2.0,2.7
1355,0.0,78.0,2,1,1.0,3.0,667.0,0,0,1,1.0,0.0,0.6
1356,1.0,39.0,3,2,0.0,3.0,900.0,0,0,1,1.0,1.0,0.85
1357,0.0,74.0,3,4,3.0,3.0,1700.0,1,0,2,2.0,2.0,2.8
1358,1.0,64.0,9,9,4.0,1.0,2660.0,1,0,2,2.0,2.0,6.25
1359,1.0,106.0,3,2,1.0,3.0,1152.0,0,0,1,2.0,2.0,1.3
1360,1.0,29.0,10,9,4.0,3.0,5018.0,0,0,0,1.0,2.0,1.9
1361,0.0,8.0,1,1,1.0,3.0,567.0,0,0,1,2.0,2.0,0.39
1362,0.0,2.0,3,3,4.0,0.0,1900.0,1,0,1,2.0,1.0,0.81
1363,0.0,97.0,3,4,3.0,0.0,1450.0,1,0,2,2.0,2.0,1.77
1364,0.0,6.0,4,4,4.0,3.0,2851.0,1,0,1,0.0,2.0,2.65
1365,0.0,96.0,2,2,2.0,1.0,565.0,0,0,2,1.0,2.0,0.41
1366,0.0,105.0,4,5,4.0,3.0,2453.0,1,0,2,2.0,0.0,2.0
1367,0.0,92.0,3,3,4.0,3.0,1650.0,1,0,0,1.0,0.0,2.4
1368,1.0,47.0,2,1,1.0,0.0,624.0,0,1,1,1.0,1.0,0.47
1369,0.0,96.0,2,2,3.0,1.0,1222.0,0,0,1,1.0,2.0,0.85
1370,0.0,44.0,2,2,2.0,3.0,1276.0,0,0,1,2.0,1.0,1.17
1371,0.0,75.0,3,4,3.0,3.0,2225.0,1,1,2,0.0,0.0,3.5
1372,0.0,81.0,3,3,3.0,3.0,1600.0,0,0,1,2.0,0.0,1.82
1373,1.0,64.0,6,6,4.0,2.0,2700.0,1,1,1,2.0,2.0,6.21
1374,0.0,74.0,2,3,3.0,3.0,1330.0,1,0,2,2.0,1.0,1.5
1375,1.0,25.0,5,5,2.0,2.0,4550.0,0,0,0,2.0,1.0,5.7
1376,0.0,89.0,2,2,3.0,1.0,1385.0,0,0,1,1.0,2.0,0.95
1377,0.0,41.0,1,1,1.0,3.0,319.0,0,0,2,2.0,2.0,0.37
1378,0.0,20.0,4,5,4.0,2.0,2200.0,1,0,0,2.0,2.0,2.75
1379,0.0,57.0,4,4,0.0,0.0,3395.0,0,0,1,1.0,2.0,6.75
1380,0.0,10.0,3,3,3.0,3.0,1500.0,1,0,1,0.0,1.0,1.25
1382,0.0,50.0,3,3,1.0,2.0,1233.0,0,1,2,2.0,1.0,2.1
1383,0.0,76.0,4,4,3.0,1.0,1991.0,0,0,2,2.0,2.0,1.9
1384,1.0,34.0,2,4,1.0,0.0,981.0,0,0,1,1.0,1.0,0.8
1385,1.0,39.0,6,6,4.0,0.0,4914.0,0,0,2,1.0,2.0,9.5
1386,0.0,3.0,4,4,4.0,0.0,1956.0,0,0,0,1.0,2.0,2.01
1387,0.0,82.0,1,1,2.0,3.0,450.0,0,0,1,2.0,1.0,0.37
1389,0.0,9.0,3,4,4.0,3.0,2137.0,1,0,1,2.0,2.0,1.4
1390,0.0,78.0,3,4,2.0,3.0,1674.0,0,0,1,0.0,1.0,1.76
1391,0.0,103.0,4,4,4.0,0.0,2139.0,1,1,1,1.0,2.0,1.42
1392,1.0,35.0,3,4,2.0,3.0,900.0,0,0,1,1.0,1.0,1.0
1393,0.0,4.0,2,2,1.0,4.0,817.0,0,0,1,2.0,2.0,1.1
1394,0.0,87.0,3,4,4.0,1.0,1582.0,1,0,2,1.0,2.0,1.9
1395,0.0,81.0,4,3,3.0,1.0,2111.0,0,1,1,2.0,1.0,1.9
1397,0.0,61.0,3,3,4.0,0.0,2100.0,1,0,2,2.0,2.0,1.75
1398,0.0,87.0,4,4,4.0,3.0,1800.0,1,0,0,1.0,1.0,1.55
1399,0.0,96.0,2,2,1.0,3.0,1149.0,0,0,1,1.0,2.0,1.2
1400,0.0,98.0,3,4,4.0,0.0,1740.0,1,0,1,2.0,0.0,1.28
1401,0.0,94.0,3,2,3.0,3.0,1667.0,0,0,2,2.0,1.0,1.25
1402,0.0,97.0,2,2,2.0,3.0,1075.0,0,0,1,1.0,2.0,0.69
1403,0.0,83.0,3,3,4.0,3.0,2000.0,1,0,2,0.0,2.0,3.3
1404,0.0,96.0,2,2,3.0,3.0,1457.0,0,0,2,2.0,2.0,1.2
1405,0.0,87.0,3,3,3.0,3.0,1822.0,0,0,1,1.0,0.0,1.2
1406,0.0,61.0,3,4,4.0,0.0,1607.0,1,0,0,0.0,2.0,4.85
1407,1.0,25.0,3,4,2.0,0.0,900.0,0,0,1,1.0,1.0,0.4
1408,0.0,93.0,2,2,2.0,3.0,1294.0,0,0,2,2.0,0.0,0.86
1410,0.0,39.0,3,3,4.0,1.0,1697.0,0,0,2,1.0,2.0,1.7
1411,0.0,80.0,2,2,2.0,3.0,1500.0,0,0,1,2.0,2.0,1.15
1412,0.0,111.0,2,2,1.0,1.0,743.0,0,0,1,1.0,2.0,0.2
1414,0.0,89.0,3,3,3.0,3.0,1154.0,0,0,1,2.0,0.0,1.1
1415,0.0,92.0,3,3,3.0,3.0,1650.0,0,0,2,2.0,2.0,1.45
1417,1.0,11.0,4,5,4.0,3.0,7000.0,0,0,2,2.0,1.0,6.3
1418,0.0,109.0,2,2,3.0,1.0,1368.0,0,0,1,2.0,2.0,1.1
1422,0.0,94.0,3,3,3.0,0.0,1668.0,0,0,1,1.0,0.0,1.87
1423,0.0,75.0,3,3,3.0,3.0,2047.0,0,0,2,1.0,1.0,2.98
1424,1.0,60.0,5,5,4.0,0.0,2646.0,0,0,2,1.0,1.0,4.65
1426,0.0,55.0,5,4,4.0,3.0,3219.0,1,0,1,1.0,0.0,4.16
1427,0.0,81.0,3,3,4.0,3.0,2150.0,0,0,1,1.0,0.0,2.75
1428,0.0,92.0,3,3,4.0,3.0,1600.0,1,0,0,1.0,0.0,2.25
1430,0.0,111.0,2,2,1.0,1.0,650.0,0,0,1,2.0,0.0,0.3
1431,1.0,14.0,3,2,2.0,2.0,120.0,0,0,1,1.0,1.0,1.0
1432,0.0,17.0,3,3,3.0,1.0,1806.0,0,0,1,2.0,0.0,2.0
1433,0.0,17.0,3,4,4.0,3.0,2217.0,1,0,2,1.0,2.0,2.7
1434,0.0,17.0,2,2,3.0,1.0,1350.0,0,0,1,0.0,2.0,1.38
1435,0.0,87.0,3,3,3.0,3.0,1600.0,0,0,1,1.0,2.0,1.05
1436,0.0,5.0,3,3,4.0,4.0,1741.0,0,0,1,2.0,2.0,1.5
1437,0.0,68.0,2,3,2.0,3.0,1403.0,0,0,1,2.0,2.0,2.5
1439,0.0,63.0,3,3,4.0,0.0,2131.0,0,0,2,2.0,2.0,1.65
1441,0.0,15.0,4,5,4.0,3.0,2670.0,1,0,1,2.0,2.0,3.45
1442,0.0,73.0,2,2,2.0,3.0,812.0,0,0,1,2.0,2.0,1.3
1443,0.0,101.0,2,2,2.0,4.0,804.0,0,0,1,2.0,1.0,0.95
1444,0.0,80.0,2,2,3.0,3.0,1222.0,0,0,1,1.0,2.0,1.25
1445,0.0,55.0,3,3,3.0,3.0,1840.0,0,0,1,1.0,0.0,2.23
1446,0.0,95.0,4,4,3.0,0.0,1970.0,1,0,1,2.0,0.0,1.25
1447,0.0,89.0,3,4,4.0,3.0,2629.0,1,0,2,0.0,1.0,2.0
1448,0.0,54.0,4,5,3.0,0.0,2167.0,0,0,2,1.0,1.0,2.5
1449,0.0,75.0,3,4,3.0,3.0,2123.0,1,0,2,2.0,0.0,3.4
1450,1.0,35.0,2,1,0.0,3.0,500.0,0,0,1,1.0,1.0,0.4
1451,0.0,105.0,3,2,3.0,1.0,1661.0,0,0,1,1.0,1.0,0.99
1452,0.0,97.0,3,3,2.0,3.0,1825.0,0,0,1,1.0,0.0,1.75
1453,0.0,17.0,3,3,3.0,1.0,2599.0,1,0,1,0.0,2.0,2.78
1454,0.0,88.0,2,2,1.0,0.0,1115.0,0,1,1,2.0,2.0,0.62
1455,0.0,78.0,4,5,4.0,3.0,2172.0,1,0,2,0.0,2.0,1.92
1456,0.0,55.0,3,4,3.0,3.0,2061.0,0,0,1,1.0,1.0,2.38
1457,1.0,25.0,4,4,2.0,2.0,1557.0,0,0,1,1.0,2.0,2.5
1459,0.0,9.0,4,5,4.0,3.0,2505.0,1,0,1,2.0,2.0,1.7
1460,0.0,61.0,3,3,3.0,0.0,1900.0,1,0,2,2.0,2.0,1.55
1461,0.0,94.0,4,4,3.0,4.0,3902.0,1,1,2,2.0,2.0,2.91
1462,1.0,64.0,3,3,3.0,0.0,1650.0,0,1,2,2.0,1.0,4.75
1464,0.0,111.0,2,2,3.0,3.0,1148.0,0,0,1,2.0,2.0,0.73
1465,0.0,4.0,3,3,4.0,3.0,1644.0,0,0,1,2.0,1.0,2.04
1466,0.0,10.0,3,3,3.0,3.0,1460.0,0,0,1,1.0,0.0,2.45
1467,0.0,44.0,3,3,2.0,4.0,1450.0,0,0,1,2.0,1.0,1.07
1468,0.0,54.0,3,3,4.0,3.0,2000.0,1,0,2,0.0,2.0,2.7
1469,0.0,101.0,2,2,2.0,1.0,1371.0,0,0,1,1.0,1.0,0.97
1470,0.0,39.0,3,3,3.0,4.0,1619.0,0,0,1,1.0,0.0,1.7
1472,0.0,110.0,4,3,3.0,2.0,2007.0,1,0,2,1.0,1.0,1.25
1473,1.0,57.0,4,4,4.0,3.0,3060.0,1,0,0,0.0,1.0,12.5
1474,0.0,82.0,3,4,2.0,3.0,1577.0,1,0,0,2.0,0.0,1.25
1475,0.0,89.0,3,3,3.0,3.0,1423.0,0,0,1,0.0,2.0,1.34
1476,0.0,92.0,2,2,3.0,3.0,700.0,0,0,1,2.0,2.0,0.5
1477,1.0,34.0,4,1,0.0,0.0,603.0,0,0,1,1.0,1.0,0.92
1478,1.0,30.0,5,5,3.0,2.0,2700.0,1,1,1,2.0,2.0,9.0
1479,0.0,87.0,3,3,3.0,1.0,1810.0,1,0,2,1.0,0.0,2.25
1480,1.0,45.0,4,9,4.0,3.0,4800.0,0,1,2,0.0,1.0,4.0
1482,0.0,111.0,3,2,4.0,3.0,1210.723472,0,0,1,1.0,1.0,0.95
1483,0.0,57.0,3,3,4.0,0.0,2600.0,1,0,2,0.0,2.0,2.97
1484,0.0,66.0,3,3,1.0,4.0,2738.0,1,0,1,1.0,0.0,5.5
1485,0.0,73.0,3,4,2.0,3.0,3355.0,0,0,1,1.0,0.0,6.15
1486,1.0,55.0,3,3,2.0,0.0,1900.0,0,1,1,2.0,1.0,2.5
1487,0.0,76.0,2,2,2.0,3.0,581.0,0,0,1,2.0,1.0,0.62
1488,0.0,96.0,3,3,3.0,3.0,1652.0,0,0,1,2.0,0.0,0.9
1489,0.0,103.0,4,4,4.0,3.0,2139.0,1,0,1,2.0,1.0,1.55
1490,1.0,102.0,3,3,2.0,2.0,2367.0,0,0,2,1.0,1.0,3.2
1491,0.0,10.0,4,5,3.0,3.0,2343.0,0,0,1,2.0,0.0,3.95
1492,1.0,7.0,2,2,1.0,0.0,450.0,0,0,1,1.0,1.0,0.37
1494,0.0,73.0,3,3,3.0,3.0,1650.0,1,1,2,2.0,2.0,2.7
1495,0.0,65.0,2,2,1.0,3.0,1432.0,0,0,2,2.0,2.0,2.2
1496,0.0,92.0,1,1,2.0,3.0,444.0,0,0,1,1.0,2.0,0.38
1498,0.0,111.0,1,1,1.0,3.0,378.0,0,0,1,2.0,0.0,0.24
1499,0.0,89.0,3,3,3.0,3.0,2161.0,0,0,1,1.0,2.0,1.35
1500,1.0,18.0,2,5,1.0,2.0,2052.0,0,0,1,1.0,2.0,1.35
1501,0.0,55.0,3,3,1.0,0.0,1471.12,0,1,1,0.0,2.0,1.85
1503,0.0,6.0,3,3,3.0,4.0,1365.0,0,0,2,2.0,0.0,1.9
1504,0.0,9.0,2,2,2.0,1.0,615.0,0,0,1,1.0,2.0,0.37
1505,0.0,4.0,2,2,2.0,3.0,1230.0,0,0,1,2.0,2.0,1.35
1506,1.0,67.0,3,2,1.0,2.0,612.0,0,0,1,1.0,1.0,0.66
1507,1.0,75.0,5,3,2.0,1.0,200.0,0,0,1,1.0,1.0,1.5
1509,1.0,62.0,2,9,4.0,1.0,1125.0,0,0,2,1.0,2.0,5.0
1510,0.0,60.0,4,4,3.0,4.0,2477.0,0,0,1,1.0,0.0,7.4
1511,0.0,111.0,2,2,4.0,3.0,1367.0,0,0,1,2.0,0.0,0.74
1512,0.0,97.0,2,2,3.0,3.0,1484.0,0,0,1,2.0,2.0,1.14
1513,1.0,25.0,6,4,4.0,2.0,1557.0,0,0,2,1.0,2.0,3.0
1514,0.0,89.0,3,4,4.0,3.0,2141.0,1,0,1,0.0,2.0,2.01
1515,0.0,105.0,3,3,3.0,1.0,1281.0,0,0,1,2.0,2.0,0.58
1516,0.0,111.0,2,2,4.0,3.0,1131.0,0,0,1,0.0,0.0,0.96
1517,0.0,10.0,3,4,4.0,3.0,1500.29,1,0,1,2.0,0.0,1.7
1518,0.0,44.0,4,3,3.0,3.0,1808.0,0,0,2,1.0,0.0,1.79
1519,0.0,10.0,2,2,2.0,1.0,1250.0,0,0,2,2.0,0.0,2.4
1520,0.0,73.0,3,3,4.0,1.0,1556.0,0,1,2,2.0,1.0,1.95
1521,0.0,16.0,2,3,2.0,3.0,2441.0,1,0,1,2.0,2.0,2.8
1522,0.0,98.0,2,2,3.0,3.0,1339.0,0,0,1,1.0,0.0,1.23
1523,0.0,105.0,4,3,3.0,0.0,1770.0,0,0,1,2.0,2.0,0.95
1524,1.0,79.0,2,3,2.0,2.0,963.0,0,0,1,1.0,2.0,1.3
1525,0.0,99.0,3,3,2.0,3.0,2056.0,0,0,1,1.0,2.0,1.5
1526,1.0,31.0,6,6,3.0,3.0,4518.0,1,0,2,2.0,1.0,19.0
1527,0.0,93.0,2,2,4.0,3.0,1299.0,0,0,2,2.0,2.0,0.94
1528,1.0,54.0,4,4,1.0,3.0,3240.0,0,0,1,1.0,1.0,8.5
1529,0.0,109.0,2,2,1.0,1.0,552.0,0,0,1,1.0,2.0,0.27
1530,0.0,62.0,4,3,4.0,0.0,2000.0,0,0,0,1.0,2.0,1.9
1531,0.0,103.0,2,2,3.0,0.0,1222.0,0,0,2,2.0,2.0,0.65
1532,1.0,112.0,1,4,4.0,2.0,535.0,0,0,1,1.0,2.0,1.2
1533,0.0,105.0,4,3,3.0,4.0,2093.0,1,0,1,2.0,2.0,1.22
1534,0.0,77.0,2,2,2.0,1.0,1460.0,0,0,1,1.0,2.0,1.32
1535,0.0,6.0,2,2,2.0,3.0,1403.0,0,0,1,2.0,2.0,1.32
1536,0.0,103.0,4,4,4.0,3.0,2512.0,1,1,2,0.0,0.0,1.9
1537,1.0,90.0,2,3,3.0,0.0,900.0,0,0,1,1.0,1.0,0.82
1538,0.0,69.0,2,2,2.0,1.0,1150.0,0,0,1,2.0,2.0,1.57
1539,0.0,4.0,3,3,3.0,3.0,1676.0,0,0,1,1.0,2.0,2.0
1540,0.0,89.0,2,2,3.0,3.0,1450.0,0,0,1,2.0,2.0,0.9
1541,1.0,50.0,1,1,0.0,4.0,1242.0,0,0,1,1.0,1.0,3.3
1542,0.0,6.0,4,4,4.0,3.0,2509.0,1,0,1,0.0,0.0,2.55
1543,1.0,11.0,4,5,3.0,3.0,5400.0,1,0,1,1.0,1.0,6.8
1544,0.0,82.0,3,4,2.0,3.0,1577.0,1,0,2,0.0,2.0,1.25
1545,0.0,92.0,4,4,4.0,0.0,2491.0,1,0,1,1.0,0.0,3.25
1546,0.0,69.0,3,4,4.0,4.0,2250.0,1,0,1,2.0,0.0,3.87
1547,1.0,102.0,4,3,1.0,2.0,200.0,0,0,1,1.0,1.0,1.1
1548,0.0,94.0,5,6,4.0,1.0,5711.0,1,0,1,2.0,2.0,3.85
1549,0.0,111.0,3,2,3.0,3.0,1319.0,0,0,1,2.0,0.0,1.1
1550,1.0,57.0,4,4,4.0,0.0,2700.0,1,0,2,2.0,1.0,11.0
1551,0.0,68.0,4,5,3.0,3.0,2534.0,1,0,1,0.0,0.0,3.75
1552,0.0,89.0,2,2,4.0,1.0,1172.0,0,0,1,1.0,2.0,0.8
1553,1.0,11.0,5,5,4.0,3.0,6228.0,1,0,1,2.0,1.0,7.0
1554,0.0,25.0,2,2,3.0,0.0,1416.0,0,0,1,2.0,2.0,1.26
1555,0.0,103.0,3,3,4.0,3.0,1929.0,1,0,2,2.0,2.0,1.3
1556,0.0,78.0,3,3,1.0,4.0,1210.0,1,0,1,2.0,2.0,0.74
1557,0.0,81.0,3,4,3.0,3.0,2350.0,1,0,1,1.0,0.0,2.8
1558,1.0,2.0,3,1,0.0,0.0,1337.4,0,0,1,1.0,2.0,2.0
1559,0.0,85.0,2,2,2.0,1.0,1289.0,0,0,2,0.0,0.0,1.4
1560,0.0,101.0,2,2,3.0,1.0,1228.0,0,0,1,1.0,1.0,0.88
1561,0.0,103.0,3,3,3.0,3.0,1650.0,0,0,2,1.0,2.0,1.25
1563,0.0,95.0,3,3,4.0,3.0,1674.0,1,1,2,0.0,2.0,1.6
1564,1.0,30.0,5,6,4.0,0.0,2700.0,1,1,1,2.0,2.0,10.55
1565,0.0,73.0,3,3,3.0,0.0,3027.0,1,0,2,0.0,0.0,6.1
1566,0.0,78.0,4,4,2.0,3.0,1819.0,0,0,2,0.0,2.0,1.8
1567,0.0,3.0,3,3,0.0,0.0,2200.0,0,0,1,1.0,2.0,0.85
1568,0.0,95.0,3,3,3.0,3.0,1600.0,1,0,2,0.0,2.0,1.75
1569,0.0,97.0,2,2,3.0,3.0,1630.0,0,0,1,1.0,2.0,1.18
1570,0.0,96.0,4,4,4.0,3.0,1896.0,1,0,1,2.0,0.0,1.02
1571,0.0,107.0,2,2,2.0,1.0,1364.0,0,0,1,1.0,2.0,0.56
1572,1.0,81.0,3,2,1.0,1.0,667.0,0,0,1,1.0,2.0,2.1
1573,0.0,81.0,3,2,2.0,0.0,2406.0,1,0,1,2.0,0.0,2.6
1575,0.0,76.0,2,2,1.0,1.0,657.0,0,0,1,1.0,0.0,0.7
1576,0.0,15.0,4,4,4.0,4.0,3056.0,0,0,1,2.0,2.0,4.67
1577,0.0,105.0,3,2,2.0,1.0,1298.0,0,0,1,2.0,2.0,0.75
1578,0.0,77.0,2,2,2.0,3.0,1250.0,0,0,2,1.0,0.0,1.02
